year,to_country_id,to_country,performer,song,place_contest,place_final,points_final,points_tele_final,points_jury_final,composers,youtube_url,winner,top5,finalist,lyrics_english,total_without_contestant,per_of_pot_max,lyrics_token,tele_percentage,jury_percentage,region
2002,ee,Estonia,Sahléne,Runaway,3.0,3.0,111.0,,,Alar Kotkas;Ilmar Laisaar;Pearu Paulus,https://youtube.com/watch?v=tky7vWXSZrs,0,1,1,"Did somebody dare to tell you what's right
Which colours to wear, to laugh or cry?
You wanna be fair, and maybe you're right
Let's burn our fingers, stop the fight
Always drivin' through red lights, babe
Everybody stops but me
Just run away to the stars
Just run away till you're high enough
I will be waitin' above
I'll make it happen, I try so hard
How lucky you are, your statement is fine
Because what you think is what you find
(What you think is what you find)
Always drivin' through red lights, babe
Everybody stops but me
Just run away to the stars
Just run away till you're high enough
I will be waitin' above
I'll make it happen, I try so hard
Just run away to the stars
Just run away till you're high enough
I will be waitin' above
I'll make it happen, I try so hard
Did somebody say it's gonna be easy
'Til you get to where you do belong?
Your newly opened mind explains the reasons
Why you have to carry on
Just run away to the…
Just run away to the stars
Just run away till you're high enough
I will be waitin' above
I'll make it happen, I try so hard
Just run away to the stars
Just run away till you're high enough
I will be waitin' above
I'll make it happen, I try so hard
Oh yeah yeah…
Just run away to the stаrѕ",276,40.2,"['finger', 'fight', 'drivin', 'light', 'star', 'waitin', 'statement', 'drivin', 'light', 'star', 'waitin', 'star', 'waitin', 'mind', 'reason', 'star', 'waitin', 'star', 'waitin', 'stаrѕ']",,,Northern Europe
2002,fr,France,Sandrine François,Il Faut Du Temps,5.0,5.0,104.0,,,Marie-Florence Gros;Patrick Bruel,https://youtube.com/watch?v=m_Abg3Tv8so,0,1,1,"It takes time to learn how to smile
To learn how to grow in the middle of a fight
It takes time to hang without much ado
The ideals that are too short , but we're not there yet
I've fought for that, I've clasped in my voice
All those words that are frightening when we can't hear them
I've fought for that, I've clasped in my arms
All those crying women that we can't see
It takes time, that's what they say to us, they say
They talk and they write, and the war sells
It takes time, no, it takes a strong will
Mr Ghandi has died, will he be dead for a long time?
I would fight for that, here and now
I don't have the time, I only have one life in front of me
I will fight for that, how will I fight
Peace is only a child that doesn't walk straight
I'm only a little soldier with no weapon but my voice
But I'll cry for you, my dove for you
I'm only a little soldier, now and over there
But a thousand voices will shout it with me
I will fight for that here and now
I hear the wind rising, but who will get up?
I will fight for that, how will I fight
They say that it takes time, but a thousаnd voices
Will ѕhout it with me",276,37.7,"['time', 'middle', 'fight', 'time', 'ado', 'ideal', 'voice', 'arm', 'woman', 'time', 'war', 'time', 'will', 'time', 'time', 'life', 'front', 'child', 'soldier', 'weapon', 'voice', 'dove', 'soldier', 'voice', 'wind', 'time', 'thousаnd', 'voice']",,,Western Europe
2002,cy,Cyprus,One,Gimme,6.0,6.0,85.0,,,Giorgos Theophanous,https://youtube.com/watch?v=TLKfSIKDGMI,0,0,1,"Say yeah
Gimme your lovin'
(Gimme, gimme, gimme, gimme)
(Gimme, gimme, gimme your lovin')
Thought that it would be so easy
Thought that I could be alone
But when I'm close to you, I lose my mind
I lose control
(Gimme your lovin')
I want you so, I won't let go
Please give me now a sign to move on
Oh…
Gimme, gimme, gimme your lovin'
Far away from you seems like dyin'
Don't you leave me standing in the dark
Oh… gimme, gimme, gimme your lovin'
Gimme, gimme a chance to make you my girl
Let me be the one to win your heart
Gimme your lovin'
Thought that everything would be okay
I could live just on my own
(Gimme your lovin')
But I want you so, I won't let go
Please give me now a sign to move on
Oh…
Gimme, gimme, gimme your lovin'
Far away from you seems like dyin'
Don't you leave me standing in the dark
Oh… gimme, gimme, gimme your lovin'
Gimme, gimme a chance to make you my girl
Let me be the one to win your heart
Gimme your lovin'
(Gimme, gimme), gimme, gimme
Gimme, gimme, (gimme, gimme, gimme, gimme)
Gimme you lovin'
(Nananana… nanananana…) Na…
(Nananana… nanananana…)
Nananana… nanananana…
(Oh…) Gimme, gimme, gimme your lovin'
Far away from you seems like dyin'
(Don't you leave me standing in the dark)
Don't you leave me ѕtanding in the dark
(Oh… gimme, gimme, gimme your lovin') Gimme your lovin'
(Gimme, gimme a chance to make you my girl) My girl
Let me be the one to win your heаrt
Gimme your lovin'
Gimme, gimme",276,30.8,"[""lovin'"", ""lovin'"", 'mind', 'control', ""lovin'"", 'sign', ""lovin'"", ""lovin'"", 'chance', 'girl', 'heart', ""lovin'"", ""lovin'"", 'sign', ""lovin'"", ""lovin'"", 'chance', 'girl', 'heart', ""lovin'"", 'nanananana', 'nanananana', 'nanananana', ""lovin'"", 'dark', 'dark', ""lovin'"", ""lovin'"", 'chance', 'girl', 'girl', 'heаrt', ""lovin'"", 'gimme']",,,Southern Europe
2002,es,Spain,Rosa,Europe's Living A Celebration,7.0,7.0,81.0,,,Toni Ten,https://youtube.com/watch?v=1xX3dNwHl50,0,0,1,"(Celebration, celebration)
(Celebration, celebration)
(Celebration, celebration)
(Celebration, celebration)
(Celebration, celebration)
I'm happy to be here today
And don't you ask me why again
The emotion already runs through my veins
And an illusion is born inside of me
I feel something new inside of me
That leads me to you
A path to be made (path to be made)
With nothing to hide
Europe's living a celebration
All of us, we're going to sing
Europe's living a celebration
Our dream - a reality
We'll never hear the voices that stop us
From making the last step
If passion exists within us
And a light shines inside of you
Now the times have changed
And it will be forever
Don't hesitate, please
Your heart says it
Europe's living a celebration
All of us, we're going to sing
Europe's living a celebration
Our dream - a reality
Love, don't leave us
(Don't do it, please)
Don't say goodbye
(Never ever)
And the strength and the illusion
Will keep growing and growing
Oh
(Celebration, celebration)
Oh hoh yeah hey, yeah hey
(Celebration, celebration)
Ooh
(Celebration, celebration)
(Celebration, celebration)
Europe's living a celebration
All of us, we're going to sing
Europe's living a celebration
Our dream - a reality
Europe's living a celebration
New times - we need
Europe's living a celebration
It's your party and there'ѕ no going back
Celebration, celebrаtion",276,29.3,"['celebration', 'celebration', 'celebration', 'celebration', 'celebration', 'today', 'emotion', 'vein', 'illusion', 'path', 'path', 'celebration', 'celebration', 'dream', 'reality', 'voice', 'step', 'passion', 'light', 'time', 'heart', 'celebration', 'celebration', 'dream', 'reality', 'love', 'goodbye', 'strength', 'illusion', 'celebration', 'celebration', 'celebration', 'celebration', 'celebration', 'celebration', 'dream', 'reality', 'celebration', 'time', 'celebration', 'party', 'celebrаtion']",,,Southern Europe
2002,se,Sweden,Afro-dite,Never Let It Go,8.0,8.0,72.0,,,Marcos Ubeda,https://youtube.com/watch?v=bbWBSpf-7Eo,0,0,1,"(Don't ever stop)
All right, girls
(Are you shakin'?)
Here we go
Surrounded by sharp lookin' eyes, dancin' in a fever
Forgettin' all the words of advise, movin' in and closer
What a life we have, what a life we live
And it's smiling right at us
What a life we share, gonna get it there
So never let it go, never stop till you know
We'll be reachin' for the top tonight
Surrender to the beat, up and down in the heat
We'll be shakin', shakin'
So never let it go, never stop till you know
We'll be reachin' for the top tonight
And when the night is over, I'll take you in my arms now
Blinded by the scent of your love, sailing on this feeling
And my mind is high up above, I don't know if I'm dreaming
What a life we have, what a life we live
And it's smiling right at us
What a life we share, gonna get it there
So never let it go, never stop till you know
We'll be reachin' for the top tonight
Surrender to the beat, up and down in the heat
We'll be shakin', shakin'
(We'll be shakin')
So never let it go, never stop till you know
We'll be reachin' for the top tonight
(We will reach the top)
Surrender to the beat, up and down in the heat
We'll be shakin', shakin'
What a life we have, what a life we live
What a life we share, gonna get it there
So never let it go, never stop till you know
We'll be reachin' for the top tonight
Surrender to the beat, up and down in the heat
We'll be shakin', shakin'
(Shakin', shakin', shakin', shakin')
So never let it go, never stop till you know
We'll be reachin' for the top tonight
And when the night is over, I'll take you in my arms now
So never let it go, never stop till you know
We'll be reachin' for the top tonight
Surrender to the beat, up and down in the heat
We'll be shakin', shakin'
(Shakin', shakin', shakin', shаkin')
So never let it go, never ѕtop",276,26.1,"['girl', 'lookin', 'eye', 'fever', 'movin', 'in', 'life', 'life', 'life', 'tonight', 'beat', 'heat', 'tonight', 'night', 'arm', 'scent', 'love', 'feeling', 'mind', 'life', 'life', 'life', 'tonight', 'beat', 'heat', 'tonight', 'top', 'beat', 'heat', 'life', 'life', 'life', 'tonight', 'beat', 'heat', 'tonight', 'night', 'arm', 'tonight', 'beat', 'heat']",,,Northern Europe
2002,ro,Romania,Monica Anghel & Marcel Pavel,Tell Me Why,9.0,9.0,71.0,,,Ionel Tudor,https://youtube.com/watch?v=ULjcDtXGOKE,0,0,1,"We are behaving like two strangers in the gloomy night
We have lost so many feelings in this endless fight
If you want to go away, now I must obey
But for my part, you'll remain always in my heart
Tell me why we have to say goodbye
Was our love only a foolish lie?
Tell me why your eyes are cold and dry
No more tears, no more fears
Nothing more to share together
If you want to go away, now I must obey
But for my part, you'll remain always in my heart
Tell me why we have to say goodbye
Why we broke our wings in flight
Tell me why couldn't we just try
To forgive and believe we can reach the sky
Tell me why we have to say goodbye
Was our love only a foolish lie?
Tell me why your eyes are cold and dry
No more tears, no more fears
Nothing more to ѕhаre together
Tell me why",276,25.7,"['stranger', 'night', 'feeling', 'fight', 'part', 'heart', 'goodbye', 'love', 'lie', 'eye', 'tear', 'fear', 'part', 'heart', 'goodbye', 'wing', 'flight', 'sky', 'goodbye', 'love', 'lie', 'eye', 'tear', 'fear']",,,Eastern Europe
2002,ru,Russia,Prime minister,Northern Girl,10.0,10.0,55.0,,,Kim Breitburg,https://youtube.com/watch?v=9ZcV4kqK-R0,0,0,1,"In all my wanderings around the world
I met so many kinds of pretty girls
All of them like precious stones sparkling on their own
I found them fiery, tender, bright and sweet
In Rome and Paris, Lisbon and Madrid
But one girl remains for me still a real mystery
I've been thinkin' about you
Northern girl, Lady Ice - how can I melt you, baby?
Northern girl, never cries - tough like a pearl
Northern girl, frosty eyes, I wanna melt you, baby
Northern girl
We drink the sunset like ruby wine
But still you keep your head and hold the line
Even when you look aside, I admire your pride
We stand together closely, skin to skin
You look forbidding as the Snow Queen
But I hear your secret call 'cause your fortress has no walls
I'm still thinkin' about you
Northern girl, Lady Ice - how can I melt you, baby?
Northern girl, never cries - tough like a pearl
Northern girl, frosty eyes, I wanna melt you, baby
Northern girl
Northern girl, Lady Ice - how can I melt you, baby?
Northern girl, never cries - tough like a pearl
Northern girl, frosty eyes, I wanna melt you, baby
Northern girl
And when you ask me tonight why I search for love so, so far
I will hold you and whisper:
You're my Northern Star, guiding star, baby
Northern girl, Lady Ice - how can I melt you, baby?
Northern girl, never cries - tough like a pearl
Northern girl, frosty eyes, I wanna melt you, baby
Northern girl
Northern girl, Lady Ice - how can I melt you, baby?
(You're my northern girl)
Northern girl, never cries - tough like a pearl
(You're my guiding star)
Northern girl, frosty eyeѕ, I wanna melt you, bаby
(Northern girl)
Northern girl
Northern girl",276,19.9,"['wandering', 'world', 'kind', 'girl', 'stone', 'girl', 'mystery', 'thinkin', 'girl', 'baby', 'girl', 'cry', 'girl', 'eye', 'baby', 'girl', 'sunset', 'wine', 'head', 'line', 'pride', 'skin', 'skin', 'call', 'fortress', 'wall', 'thinkin', 'girl', 'baby', 'girl', 'cry', 'girl', 'eye', 'baby', 'girl', 'girl', 'baby', 'girl', 'cry', 'girl', 'eye', 'baby', 'girl', 'tonight', 'love', 'whisper', 'baby', 'girl', 'baby', 'girl', 'cry', 'girl', 'eye', 'baby', 'girl', 'girl', 'baby', 'girl', 'girl', 'cry', 'pearl', 'star', 'girl', 'frosty', 'eyeѕ', 'girl', 'girl', 'girl']",,,Eastern Europe
2002,hr,Croatia,Vesna Pisarovic,Everything I Want,11.0,11.0,44.0,,,Milana Vlaović,https://youtube.com/watch?v=Ck7ql_nJ02g,0,0,1,"Since you came into my life, I've been touched by happiness
I feel love is all around 'cause there is no more loneliness
And there's one thing that is true
You should know how much I love you
Love is everything I want, love is everything I need
Thinking of the day we met as sign of destiny
Love is everything I want, I believe in you and me
Let me show you what I feel because my love is real
The girl I was, I left behind, incomplete and insecure
Now I got you on my mind and I feel like I've been cured
And there's one thing that is true
You should know how much I love you
Love is everything I want, love is everything I need
Thinking of the day we met as sign of destiny
Love is everything I want, I believe in you and me
Let me show you what I feel because my love is real
(Ah… ah… ah…) Whoa…
(Love is everything I want, love is everything I need)
(Thinking of the day we met as sign of destiny)
Love is everything I want, I believe in you and me
Let me show you what I feel because my love is real
(Love is everything I want, love is everything I need)
(Thinking of the day we met as sign of destiny) Thinking of the day
(Love is everything I want, I believe in you and me)
(Let me show you what I feel) because my love is real
Because my love iѕ reаl",276,15.9,"['life', 'happiness', 'love', 'loneliness', 'love', 'love', 'thinking', 'day', 'sign', 'destiny', 'love', 'girl', 'mind', 'love', 'love', 'thinking', 'day', 'sign', 'destiny', 'love', 'love', 'love', 'day', 'sign', 'destiny', 'love', 'love', 'love', 'day', 'sign', 'destiny', 'thinking', 'day', 'love', 'love', 'love', 'reаl']",,,Southern Europe
2002,il,Israel,Sarit Hadad,Light A Candle,12.0,12.0,37.0,,,Svika Pick,https://youtube.com/watch?v=KCc9yH3dPXM,0,0,1,"Sometimes it seems as if there is no hope
And everything looks so dark and unknown
The flowers have yet to bloom in the garden and in the field
And in the evening only the wind blows
So let's light a candle together
Candle…
Light a candle, light a candle with me
A thousand candles in the dark will open our hearts
Light a candle, light a candle with me
A thousand candles in the dark will open our hearts
Sometimes it seems as if tomorrow
Won't bring any comfort here to the crying and the sorrow
And the long night goes on without a promise
And the darkness is sharp as a razor
So let's light a candle together
Candle…
Light a candle, light a candle with me
A thousand candles in the dark will open our hearts
Light a candle, light a candle with me
A thousand candles in the dark will open our hearts
Light all the candles
Let's light the candles everywhere
Just look at me and take my hand
The heat of love will glow again
Light a candle, light a candle with me
A thousand candles in the dark will open our hearts
Light a candle, light a candle with me
A thousand candles in the dark will open our heаrtѕ",276,13.4,"['hope', 'flower', 'garden', 'field', 'evening', 'wind', 'candle', 'candle', 'candle', 'candle', 'dark', 'heart', 'candle', 'candle', 'candle', 'dark', 'heart', 'tomorrow', 'comfort', 'crying', 'sorrow', 'night', 'promise', 'darkness', 'razor', 'candle', 'candle', 'candle', 'candle', 'dark', 'heart', 'candle', 'candle', 'candle', 'dark', 'heart', 'light', 'candle', 'candle', 'hand', 'heat', 'love', 'candle', 'candle', 'candle', 'dark', 'heart', 'candle', 'candle', 'candle', 'dark', 'heаrtѕ']",,,Non-European
2002,ba,Bosnia & Herzegovina,Maja,Na Jastuku Za Dvoje,13.0,13.0,33.0,,,Dragan Mijatović,https://youtube.com/watch?v=6bYQVFVQgZM,0,0,1,"Good morning, my heart is smiling
You I don't want, I only sin with you
Comforting words are not necessary
I don't love you anymore, move away from me, no, no
(Yeah, yeah)

I have that thing called the heart
Because of you, it's now looking for tears

On a pillow for two made of illusions
The thoughts are far, miles away
Love is on a journey to shatter someone else's dreams

On a pillow for two, I'm alone now
Steps are moving far, miles away
Love is on a journey to shatter someone else's dream
I don't know who he is, but I'll wait for him

(Wala pa pa pa pa… wala pa pa pa pa…)
(Wala pa pa pa pa… wala parapa para pa…)

Welcome, sister, the club is open, sign in
Take these members, be prepared for crying
I am sad no more, you took away my lonesome blues
I was blind and stupid when I spent my dreams on him
(Yeah, yeah)

And if I ever, if I ever meet him (No, no)
No, I will never, I will never want him (Yeah, yeah)

Fairytales about love – this lady knows so well
There's no sound of music in the broken bell, yeah
If someone doesn't care about you, don't be sad and blue

Fairytales about love – this lady learnt so well
There's no sound of music in the broken bell, yeah
If someone doesn't care about you, just don't waѕte your time
Never, never free – you'd better run away
(Parapa para pа…)",276,12.0,"['morning', 'heart', 'heart', 'tear', 'pillow', 'illusion', 'thought', 'mile', 'journey', 'dream', 'pillow', 'step', 'mile', 'journey', 'dream', 'sister', 'club', 'sign', 'member', 'blue', 'dream', 'love', 'lady', 'sound', 'music', 'bell', 'love', 'lady', 'sound', 'music', 'bell', 'time', 'parapa', 'para', 'pа']",,,Southern Europe
2002,be,Belgium,Sergio & the Ladies,Sister,13.0,13.0,33.0,,,Marc Paelinck,https://youtube.com/watch?v=eOTyfceOwAw,0,0,1,"(Sister, sister, sister, sister)
Once upon a time, I was looking for a girl like you
Like a thunder in the night, felt a fire burning so brand new
She was scared and so much younger
And she never learnt of what to do
That's why I'm telling you
Sister – come and move your body
Sister – so come on and make my day
'Cause I'm in love, and I can make you feel this way
That's what I wanna say
Oh yeah, that's what I wanna say, honey
Come on
When a boy becomes a man, guess you better know the chance you take
Don't you play your game so fast 'cause a broken heart's the price to pay
So let me try and make it better
'Cause there's so much more that we can do
That's why I'm telling you
Sister – come and move your body
Sister – so come on and make my day
'Cause I'm in love, and I can make you feel this way
Oh baby
Sister – get it right the first time
Sister – don't you wait another day
'Cause I'm in love, and I can make you feel this way
That's what I wanna say
(Sister) Let's make it better
(Make my day) I just can't wait
(Sister) It's now or never
(Make my day) Don't you walk away
(Sister) Let's stick together
(Make my day) Night and day
Baby, won't you show me the way?
(Sister) Oh yeah
(Come and move your body) Oh…
(Sister) So come on and make my day
'Cause you're in love, and I can make you feel this way
(Hey, hey) Come on, everybody
Sister – get it right the first time
Sister – don't you wait another day
I'm in love, and I can make you feel this way
Oh bаby, siѕter",276,12.0,"['sister', 'sister', 'sister', 'time', 'girl', 'thunder', 'night', 'fire', 'brand', 'sister', 'body', 'day', 'love', 'way', 'boy', 'man', 'chance', 'game', 'heart', 'price', 'sister', 'body', 'day', 'love', 'way', 'baby', 'sister', 'time', 'day', 'love', 'way', 'day', 'day', 'day', 'night', 'day', 'way', 'sister', 'body', 'day', 'love', 'way', 'time', 'day', 'love', 'way', 'siѕter']",,,Western Europe
2002,si,Slovenia,Sestre,Samo Ljubezen,13.0,13.0,33.0,,,Robert Pešut,https://youtube.com/watch?v=pr9Pr3GRBA4,0,0,1,"A heart as big as the world
A smile and a sparkle in the eyes
And the word you know so well
In life there are many roads
Don't look for happiness where there is none
Just listen to what your heart says
I can offer you only love
One and only hope
Just look me in the eyes, and you're easily carefree
I know you feel the same
What you want is not a sin
That's love in your eyes
You know me better than you think
Even though you're shutting your eyes
When you look at me, you see what you are
You've been searching for so long
For what you thought was right
But, but, but in the end, you'll choose only one
I can offer you only love
One and only hope
Just look me in the eyes, and you're easily carefree
I know you feel the same
Whoa… I can offer you only love
One and only hope
Just look me in the eyes, and you're easily carefree
(Just look me in the eyes, and you're easily carefree)
I know you feel the same
Oh… I know you feel the ѕаme",276,12.0,"['heart', 'world', 'smile', 'sparkle', 'eye', 'life', 'road', 'happiness', 'none', 'heart', 'eye', 'sin', 'love', 'eye', 'eye', 'end', 'eye', 'eye', 'eye', 'ѕаme']",,,Southern Europe
2002,tr,Turkey,Buket Bengisu & Saphire,Leylaklar Soldu Kalbinde,16.0,16.0,29.0,,,Fani Hodara,https://youtube.com/watch?v=vKcUd35CU3U,0,0,1,"Stay, don't go now, stay with me tonight
You've been hurt, I know, please let it stay in the past
My eyes are longing for you
I'm sad, silent and still
I'm worn out without you
Stay, don't leave now, I'm lonely inside
I know your heart is broken, lilacs faded in your heart
I walk on the beach, empty without you
I'm sad, silent and still
I'm worn out without you
With happiness in your hands
(Na na na na na na na…)
Why are you going away?
Please don't go, may this yearning cease
Let us live our love
Stay, oh… stay, my love, I only ask one more night 
Please don't go, I know you're hurt, lilacs have faded in your heart 
Remember those days of love, but now no more 
When you're gone, I'm so blue 
It's so sad and lonely without you
Don't ever let love pass you by 
(Na na na na na na na…) 
Not hard if you will try 
Take it now, hold it while you can 
You'll be lost when love comes to an end
With happiness in your hands
(Na na na na na na na…)
Why are you going away?
Please don't go, may this yearning ceаse
Let uѕ live our love",276,10.5,"['tonight', 'eye', 'heart', 'lilac', 'heart', 'beach', 'happiness', 'hand', 'cease', 'love', 'stay', 'love', 'night', 'lilac', 'heart', 'day', 'love', 'love', 'love', 'end', 'happiness', 'hand', 'ceаse', 'love']",,,Non-European
2002,gr,Greece,Michalis Rakintzis,S.A.G.A.P.O.,17.0,17.0,27.0,,,Michalis Rakintzis,https://youtube.com/watch?v=qEkSRJmRswc,0,0,1,"Hey (Hey, hey, hey, hey…)
Every time you need my love (Love, love, love, love)
Before you enter in my world (World, world, world, world, world)
Give the password (Give the password, the password, the password, the password)
Hey (Hey, hey, hey, hey…)
If you wanna get my love (Love, love, love, love)
If you pray for me and hope (Hope, hope, hope, hope, hope)
Give the password (Give the password, the password, the password, the password)
Say (say, say), say the magic word
S' agapo – S.A.G.A.P.O.
Say (say, say), say the magic word
S' agapo – S.A.G.A.P.O.
Say (say, say), say the magic word
S' agapo – S.A.G.A.P.O.
Say (say, say), say the magic word
S' agapo – S.A.G.A.P.O.
Hey (Hey, hey, hey, hey…)
When you see me down and sad (Sad, sad, sad, sad)
When I'm out of my mind (Mind, mind, mind, mind, mind)
Give the password (Give the password, the password, the password, the password)
Hey (Hey, hey, hey, hey…)
Baby, you're the only one (One, one, one, one)
Who can turn me up or down (Down, down, down, down, down)
Give the password (Give the password, the password, the password, the password)
Say (say, say), say the magic word
S' agapo – S.A.G.A.P.O.
Say (say, say), say the magic word
S' agapo – S.A.G.A.P.O.
Say (say, say), say the magic word
S' agapo – S.A.G.A.P.O.
Say (say, say), ѕay the magic word
S' agapo – S.A.G.A.P.O.
Sаy",276,9.8,"['time', 'love', 'love', 'love', 'love', 'love', 'world', 'world', 'world', 'world', 'world', 'password', 'password', 'password', 'password', 'password', 'love', 'love', 'love', 'love', 'love', 'hope', 'hope', 'hope', 'password', 'password', 'password', 'password', 'password', 'agapo', 's.a.g.a.p.o.', 'agapo', 's.a.g.a.p.o.', 'agapo', 's.a.g.a.p.o.', 'agapo', 'mind', 'mind', 'mind', 'mind', 'mind', 'mind', 'password', 'password', 'password', 'password', 'password', 'password', 'password', 'password', 'password', 'password', 'agapo', 's.a.g.a.p.o.', 'agapo', 's.a.g.a.p.o.', 'agapo', 's.a.g.a.p.o.', 'agapo', 's.a.g.a.p.o.', 'sаy']",,,Southern Europe
2002,at,Austria,Manuel Ortega,Say A Word,18.0,18.0,26.0,,,Alexander Kahr,https://youtube.com/watch?v=raLn9d5MNHw,0,0,1,"I can be the sunshine today, I'll be there to help you go on on your way
I can be the sweet moonlight, I'll be there to guide you through the night
I can keep you warm in the rain, I'll be there to make you so happy again
There's no broken heart I can't mend, it is really easy and you will understand
Say a word and I'll be there, say a word and I'll be there
Say a word and I'll be there, say a word and I will care
Say a word and I'll be there, say a word and I'll be there
Say a word and I'll be there, say a word and I will care
If you're feeling lost and alone, I'll be there to help you carry on
If you're feeling blue and you need a friend, I'll be there to give you a helping hand
If you feel like losin' your pride, I'll be there to give you a place where to hide
If you feel your life just goes wrong, I'll be there if you need someone to lean on
Say a word and I'll be there, say a word and I'll be there
Say a word and I'll be there, say a word and I will care
Say a word and I'll be there, say a word and I'll be there
Say a word and I'll be there, say a word and I will care
(Life will be better,) so open up your eyes now
(Life will be better,) we can stand together as one
(Life will be better,) together we will change the whole world
(Life will be better) Oh yeah yeah yeah…
(Say a word and I'll be there, say a word and I will care)
I will take care of you, of course I will be there
(Say a word and I'll be there, say a word and I will care)
Oh… listen what I say, I'll be there for you
(Say a word and I'll be there, say a word and I will care)
I'll be there, I will care, you'd better listen now
(Say a word and I'll be there, say a word and I will care)
If you need someone, yeah
Listen now 'cаuѕe I'll be there",276,9.4,"['sunshine', 'today', 'way', 'moonlight', 'night', 'rain', 'heart', 'friend', 'hand', 'pride', 'place', 'life', 'life', 'eye', 'life', 'life', 'world', 'life', 'care', 'course']",,,Western Europe
2002,mk,North Macedonia,Karolina,Od Nas Zavisi,19.0,19.0,25.0,,,Nikola Perevski,https://youtube.com/watch?v=mImHt3wyg38,0,0,1,"The wind carries memories of a time
That seems so far away
But now it's changed, now it has lost its shine
The falling snow reminds me of an old love
That gives me the will to go on
But the wheel of fortune will roll again, I know
Try to imagine, even for a moment
A place, a piece of land in the south
It could be paradise for you
But that, you know, depends on us
Now we are all gathered at one same place in this time
That seems so unsecure
But the wheel of fortune will spin again, I know
Won't it?
Even for a moment
A place, a piece of land in the south
It could be paradise for you
(But that) You know, depends on us
Try to imagine, ever for a moment
A place, a piece of land in the south
(It could be paradise for you)
But that, you know, depends on us
Try to imagine, even for a moment
A place, a piece of land in the south
It could be paradise for you
But thаt, you know, depends on uѕ",276,9.1,"['wind', 'memory', 'time', 'shine', 'snow', 'love', 'will', 'wheel', 'fortune', 'moment', 'place', 'piece', 'land', 'south', 'paradise', 'place', 'time', 'wheel', 'fortune', 'moment', 'place', 'piece', 'land', 'south', 'paradise', 'moment', 'place', 'piece', 'land', 'south', 'paradise', 'moment', 'place', 'piece', 'land', 'south', 'paradise', 'thаt']",,,Southern Europe
2002,fi,Finland,Laura,Addicted To You,20.0,20.0,24.0,,,Maki Kolehmainen,https://youtube.com/watch?v=4eHKcBQwEeU,0,0,1,"You don't know how I was then
All broken up, my pride was stolen
I lived a little lie, I wouldn't show the hurting inside
I was livin' in emptiness, I was out of love
Guard my heart, my wall was so high
You came in with all your confidence
You swept me away off the ground, you taught me to fly
Holding on until the next time, I can't get you out of my mind
If you were a drug, I'd be addicted to you
Every time that we say 'goodbye', I just die a little inside
How'd I fall so hard? - I'm so addicted to you
Addicted to you, addicted to you
So addicted to you, I'm so addicted to you, oh…
Why couldn't this be simple?
We'd live just like the other people
Now that you're far away, my missing is a constant heartache
'Cause those sparkles back in my eyes
I wish I could stay just like this, don't want you to go
When you're far away, fantasize
That you're in my arms and I jump when I hear the phone
Holding on until the next time, I can't get you out of my mind
If you were a drug, I'd be addicted to you
Every time that we say 'goodbye', I just die a little inside
How'd I fall so hard? - I'm so addicted to you
Addiction - it's hitting hard
Now it's got its hold
Oh… I can't let go
(Holding on until the next time,) I can't get you out of my mind
If you were a drug, I'd be addicted to you
Every time that we say 'goodbye', I just die a little inside
How'd I fall so hard? - I'm ѕo addicted to you
Holding on until the next time, I can't get you out of my mind
If you were a drug, I'd be аddicted to you",276,8.7,"['pride', 'lie', 'livin', 'emptiness', 'love', 'heart', 'wall', 'confidence', 'ground', 'time', 'mind', 'drug', 'time', 'people', 'missing', 'heartache', 'eye', 'arm', 'phone', 'time', 'mind', 'drug', 'time', 'addiction', 'hold', 'time', 'mind', 'drug', 'time', 'time', 'mind', 'drug']",,,Northern Europe
2002,de,Germany,Corinna May,I Can't Live Without Music,21.0,21.0,17.0,,,Ralph Siegel,https://youtube.com/watch?v=ZDSd_T_Sthk,0,0,1,"You're my song in the morning, you're the rhythm of my heartbeat at night
And the sound of love I hear in your voice keeps on touching me deep inside
You are the air that I breathe and the gentle tune of whisperin' trees
You're the only melody that's in my soul and in my mind all the time
I can't live without music, only you keep me goin' along
I can't live without music and the power that's deep in your song
You're the one and only thing I couldn't do without
Makes me wanna sing and dance and shout
We can't live without music, we can't live without music
It's a rainbow in the night, turns darkness into light
It's everything we really need
We can't live without music, and if ever we lose it
That's when everybody, just everybody, starts getting the blues
(We can't live without music) 'cause it's freedom to me and to you
So let the music touch your heart in times when men are worlds apart
'Cause only love can heal the dream that's hidden in our souls
And hand in hand we'll walk along, we'll be united by a peaceful song
And we'll live all together
(We can't live without music, we can't live without music)
I can't live without music, I can't live without music
And if anybody, just anybody, is asking me why
Music makes me feel like flyin', giveѕ me hope when I'm а-cryin'
I believe without it I would die",276,6.2,"['song', 'morning', 'rhythm', 'heartbeat', 'night', 'sound', 'love', 'voice', 'air', 'tune', 'whisperin', 'tree', 'melody', 'soul', 'mind', 'time', 'music', 'music', 'power', 'song', 'wanna', 'music', 'music', 'rainbow', 'night', 'darkness', 'light', 'music', 'blue', 'music', 'freedom', 'music', 'heart', 'time', 'man', 'world', 'love', 'dream', 'soul', 'hand', 'hand', 'song', 'music', 'music', 'music', 'music']",,,Western Europe
